id_cliente,nome_cliente,segmento,regiao,data_inicio_cliente,industria
3799,Maria Helena da Cunha,Consumidor,Sul,2026-03-07,Saúde
3800,Nicolas Nogueira,Consumidor,Centro-Oeste,2022-05-29,Varejo
3801,Lorenzo Casa Grande,Consumidor,Sudeste,2024-12-14,Varejo
3802,Maria Eduarda Pacheco,Corporativo,Sul,2025-01-04,Saúde
3803,Benjamin Campos,Pequena Empresa,Sul,2023-12-29,Educação
3804,Dra. Sarah Vasconcelos,Corporativo,Nordeste,2026-01-08,Educação
3805,Igor Farias,Consumidor,Norte,2022-10-04,Serviços
3806,Otto Campos,Corporativo,Sudeste,2025-04-21,Saúde
3807,Dom Câmara,Consumidor,Sul,2026-01-27,Saúde
3808,Vitor Gabriel Sá,Consumidor,Sudeste,2021-10-03,Saúde
3809,Lorena Correia,Consumidor,Centro-Oeste,2026-02-05,Saúde
3810,Ravy Novaes,Consumidor,Centro-Oeste,2023-01-18,Varejo
3811,Maria Flor Pastor,Pequena Empresa,Norte,2023-07-05,Tecnologia
3812,Enzo Gabriel Garcia,Consumidor,Sul,2021-04-24,Saúde
3813,Alexia Cavalcante,Consumidor,Nordeste,2024-05-06,Tecnologia
3814,Danilo Silva,Pequena Empresa,Sul,2022-08-15,Educação
3815,Dante Freitas,Consumidor,Sudeste,2024-05-05,Serviços
3816,Elisa Castro,Consumidor,Centro-Oeste,2024-12-15,Educação
3817,Maria Laura Souza,Consumidor,Sudeste,2021-04-25,Saúde
3818,Julia Moreira,Pequena Empresa,Norte,2025-04-24,Educação
3819,Sr. Danilo da Costa,Pequena Empresa,Centro-Oeste,2023-01-09,Varejo
3820,Olivia Campos,Consumidor,Nordeste,2023-06-23,Tecnologia
3821,Leonardo Viana,Consumidor,Centro-Oeste,2022-06-28,Saúde
3822,Maria Flor Nogueira,Consumidor,Sul,2022-12-23,Varejo
3823,Lunna Moura,Pequena Empresa,Sul,2026-01-23,Tecnologia
3824,Dra. Lívia Leão,Consumidor,Centro-Oeste,2021-12-05,Varejo
3825,Heloísa Gomes,Consumidor,Norte,2021-04-30,Educação
3826,Natália Caldeira,Consumidor,Sul,2023-11-28,Saúde
3827,Letícia Aparecida,Consumidor,Sul,2026-02-17,Educação
3828,Srta. Laura Lopes,Consumidor,Nordeste,2023-10-10,Serviços
3829,Srta. Stephany Fonseca,Pequena Empresa,Centro-Oeste,2021-08-31,Saúde
3830,Antônio Silva,Consumidor,Sul,2024-11-14,Educação
3831,Davi Lucas Nunes,Consumidor,Norte,2026-02-15,Saúde
3832,Srta. Larissa Campos,Pequena Empresa,Sudeste,2025-07-12,Tecnologia
3833,Daniela Rodrigues,Pequena Empresa,Centro-Oeste,2023-07-02,Saúde
3834,Sabrina Vargas,Consumidor,Nordeste,2025-07-02,Saúde
3835,Bianca Montenegro,Consumidor,Sul,2021-06-11,Tecnologia
3836,Raul Freitas,Consumidor,Norte,2025-02-10,Educação
3837,Maria Caldeira,Corporativo,Centro-Oeste,2023-10-04,Saúde
3838,Thales Rodrigues,Consumidor,Norte,2021-11-16,Varejo
3839,Mariane Carvalho,Corporativo,Norte,2022-04-23,Saúde
3840,Bernardo Mendes,Pequena Empresa,Nordeste,2023-02-03,Educação
3841,Maria Luísa Moura,Consumidor,Centro-Oeste,2025-03-27,Tecnologia
3842,Thiago Campos,Consumidor,Sul,2023-02-02,Educação
3843,Mathias Nascimento,Consumidor,Nordeste,2023-08-29,Serviços
3844,Dr. Diogo da Mata,Consumidor,Sul,2024-06-27,Saúde
3845,Aurora Peixoto,Consumidor,Sudeste,2024-05-09,Saúde
3846,Diego Farias,Pequena Empresa,Norte,2021-06-24,Tecnologia
3847,Sr. Cauê Cardoso,Corporativo,Sudeste,2022-04-16,Saúde
3848,Ravi Lucca Oliveira,Consumidor,Norte,2022-12-18,Varejo
3849,Emanuelly Moreira,Pequena Empresa,Nordeste,2022-12-30,Varejo
3850,Sr. Luiz Felipe das Neves,Consumidor,Sul,2021-09-29,Educação
3851,José Fonseca,Consumidor,Sul,2021-11-10,Tecnologia
3852,Sra. Lorena da Luz,Consumidor,Nordeste,2021-07-26,Serviços
3853,Yasmin Monteiro,Pequena Empresa,Centro-Oeste,2024-08-21,Educação
3854,Sr. Caleb Mendes,Corporativo,Sudeste,2023-01-19,Tecnologia
3855,Sr. Antony Campos,Pequena Empresa,Sudeste,2023-05-16,Tecnologia
3856,Thales Pimenta,Consumidor,Sul,2024-01-20,Educação
3857,Sr. Cauã Montenegro,Consumidor,Sul,2025-05-18,Educação
3858,Alexia Mendes,Consumidor,Sul,2021-11-24,Saúde
3859,Dra. Juliana da Cruz,Consumidor,Nordeste,2025-04-29,Serviços
3860,Ana Carolina Almeida,Pequena Empresa,Centro-Oeste,2022-10-13,Varejo
3861,Maria Luísa Fernandes,Pequena Empresa,Sudeste,2025-07-22,Saúde
3862,Sr. Nathan Andrade,Pequena Empresa,Norte,2025-11-30,Tecnologia
3863,Sra. Lorena da Paz,Consumidor,Nordeste,2025-03-02,Serviços
3864,Yan da Mota,Consumidor,Sudeste,2024-04-07,Serviços
3865,Olivia Mendonça,Consumidor,Centro-Oeste,2026-01-08,Educação
3866,Sarah Mendonça,Consumidor,Nordeste,2024-04-25,Serviços
3867,Calebe Rodrigues,Consumidor,Sudeste,2021-06-14,Serviços
3868,Kamilly Caldeira,Pequena Empresa,Nordeste,2023-08-19,Tecnologia
3869,Dra. Fernanda Pimenta,Pequena Empresa,Sudeste,2023-10-02,Saúde
3870,Sabrina Sousa,Consumidor,Sudeste,2025-11-07,Serviços
3871,Srta. Sarah Pires,Consumidor,Centro-Oeste,2025-09-30,Educação
3872,Srta. Liz Câmara,Consumidor,Norte,2024-05-31,Saúde
3873,Ana Clara Silva,Consumidor,Centro-Oeste,2023-06-21,Educação
3874,Maria Eduarda Pereira,Pequena Empresa,Sudeste,2021-07-14,Serviços
3875,Luna Araújo,Consumidor,Nordeste,2024-04-18,Saúde
3876,Lucca Cardoso,Consumidor,Centro-Oeste,2024-11-27,Serviços
3877,Maria Julia da Cunha,Consumidor,Norte,2024-05-04,Tecnologia
3878,Liz da Rosa,Corporativo,Sudeste,2024-02-25,Saúde
3879,Rael Azevedo,Consumidor,Centro-Oeste,2021-07-17,Educação
3880,Bruna Barbosa,Consumidor,Centro-Oeste,2022-09-14,Tecnologia
3881,Caleb Vasconcelos,Consumidor,Centro-Oeste,2021-11-12,Varejo
3882,Emilly Silveira,Pequena Empresa,Centro-Oeste,2022-07-28,Educação
3883,Sr. Lorenzo da Conceição,Corporativo,Nordeste,2023-10-24,Serviços
3884,Sarah Alves,Consumidor,Norte,2021-07-22,Educação
3885,Calebe Moreira,Corporativo,Norte,2025-09-11,Varejo
3886,Srta. Nina Siqueira,Corporativo,Sudeste,2025-11-28,Educação
3887,Stephany Lima,Corporativo,Sul,2022-01-11,Tecnologia
3888,Sr. Bryan Rezende,Pequena Empresa,Nordeste,2024-03-16,Educação
3889,Dra. Maria Clara Fonseca,Pequena Empresa,Sudeste,2021-06-10,Saúde
3890,Sr. Ryan Peixoto,Consumidor,Sudeste,2023-03-22,Varejo
3891,Gael Henrique Dias,Pequena Empresa,Centro-Oeste,2023-04-24,Educação
3892,Anthony Siqueira,Consumidor,Sul,2022-08-24,Varejo
3893,Isaac Cassiano,Pequena Empresa,Sul,2024-07-02,Tecnologia
3894,Anthony Gabriel Monteiro,Consumidor,Nordeste,2024-05-09,Saúde
3895,Dr. Theo Duarte,Pequena Empresa,Sul,2025-02-24,Serviços
3896,Yago Ramos,Pequena Empresa,Sudeste,2023-01-05,Educação
3897,Dr. João Gabriel Fonseca,Consumidor,Sul,2023-05-31,Tecnologia
3898,Ayla Fernandes,Pequena Empresa,Sul,2023-01-21,Varejo
3899,Daniela Vieira,Consumidor,Norte,2025-11-02,Varejo
3900,Letícia Pacheco,Pequena Empresa,Sudeste,2023-07-23,Tecnologia
3901,Manuella Porto,Consumidor,Sul,2023-09-18,Educação
3902,Alana Rodrigues,Consumidor,Sul,2025-09-08,Serviços
3903,Stephany Rios,Corporativo,Centro-Oeste,2021-09-21,Educação
3904,Davi Lucca Gonçalves,Consumidor,Sul,2024-08-20,Saúde
3905,Srta. Lavínia das Neves,Pequena Empresa,Sul,2021-05-24,Educação
3906,Gabrielly Lopes,Consumidor,Norte,2021-08-24,Saúde
3907,Olivia Mendes,Consumidor,Sudeste,2024-05-13,Varejo
3908,Renan Rodrigues,Consumidor,Nordeste,2022-02-16,Saúde
3909,Henrique Fernandes,Consumidor,Sudeste,2023-02-28,Serviços
3910,Dra. Ana Cecília Cunha,Consumidor,Centro-Oeste,2026-03-05,Tecnologia
3911,Isabelly Borges,Consumidor,Sudeste,2025-05-10,Saúde
3912,Sr. Marcelo Pastor,Consumidor,Sul,2025-05-06,Educação
3913,Ana Laura da Rocha,Consumidor,Centro-Oeste,2024-07-15,Saúde
3914,Ryan da Cunha,Corporativo,Sudeste,2022-09-20,Varejo
3915,Asafe Vasconcelos,Corporativo,Centro-Oeste,2023-11-09,Saúde
3916,Dr. Liam Nascimento,Consumidor,Nordeste,2025-07-04,Serviços
3917,Luiz Gustavo Pires,Pequena Empresa,Sudeste,2024-05-02,Saúde
3918,Maria Cecília Sales,Consumidor,Sul,2021-11-29,Serviços
3919,Olívia da Cruz,Pequena Empresa,Centro-Oeste,2025-09-18,Educação
3920,Sr. Paulo Teixeira,Pequena Empresa,Norte,2022-10-12,Varejo
3921,Gustavo Cunha,Corporativo,Centro-Oeste,2022-03-17,Tecnologia
3922,Clarice Cavalcante,Consumidor,Norte,2024-04-10,Educação
3923,Vinicius Pastor,Pequena Empresa,Sul,2025-04-09,Educação
3924,Sr. Isaque Pastor,Consumidor,Nordeste,2023-03-15,Tecnologia
3925,Sra. Jade da Costa,Corporativo,Norte,2021-10-26,Saúde
3926,Davi Luiz Viana,Consumidor,Nordeste,2021-06-17,Saúde
3927,Isabella Machado,Pequena Empresa,Centro-Oeste,2024-03-27,Saúde
3928,Alícia Cirino,Pequena Empresa,Sul,2024-09-04,Varejo
3929,Catarina Jesus,Pequena Empresa,Norte,2023-12-11,Educação
3930,Olivia Duarte,Consumidor,Centro-Oeste,2023-06-05,Serviços
3931,Dr. Arthur Vargas,Corporativo,Sudeste,2021-05-12,Tecnologia
3932,Luiz Otávio Costela,Consumidor,Centro-Oeste,2021-09-05,Educação
3933,Lorenzo Nascimento,Pequena Empresa,Nordeste,2024-12-17,Saúde
3934,Fernanda Marques,Consumidor,Sul,2024-10-28,Tecnologia
3935,Vinícius da Mota,Consumidor,Sul,2021-06-20,Serviços
3936,Melissa Nascimento,Consumidor,Centro-Oeste,2023-06-21,Educação
3937,Maria Clara Teixeira,Consumidor,Sudeste,2023-04-04,Educação
3938,Sr. Ian Jesus,Consumidor,Nordeste,2024-03-18,Varejo
3939,Mateus Sousa,Consumidor,Centro-Oeste,2022-08-05,Educação
3940,Erick Marques,Consumidor,Centro-Oeste,2025-03-06,Educação
3941,Sr. Luiz Otávio da Mota,Pequena Empresa,Sul,2022-11-01,Serviços
3942,Arthur da Costa,Corporativo,Nordeste,2024-10-20,Serviços
3943,Esther Câmara,Consumidor,Sudeste,2024-11-22,Tecnologia
3944,Manuella das Neves,Consumidor,Sul,2021-06-01,Saúde
3945,Júlia da Cruz,Consumidor,Centro-Oeste,2021-07-28,Serviços
3946,Dra. Lorena Mendonça,Consumidor,Sul,2024-12-17,Tecnologia
3947,Emanuel Azevedo,Pequena Empresa,Sul,2025-04-06,Educação
3948,Ravi Garcia,Pequena Empresa,Norte,2023-11-02,Tecnologia
3949,Sarah Duarte,Consumidor,Sul,2025-05-02,Tecnologia
3950,Théo Campos,Consumidor,Sul,2024-10-08,Tecnologia
3951,Apollo Câmara,Consumidor,Nordeste,2021-04-22,Tecnologia
3952,Sarah Cavalcanti,Pequena Empresa,Sul,2023-04-19,Serviços
3953,Marcelo Fonseca,Corporativo,Sudeste,2025-05-16,Saúde
3954,Davi Fonseca,Consumidor,Centro-Oeste,2024-05-01,Tecnologia
3955,Lucas Pacheco,Consumidor,Nordeste,2025-08-24,Varejo
3956,Lucas Gabriel Silva,Corporativo,Sul,2026-01-23,Educação
3957,Bernardo Gomes,Corporativo,Sudeste,2022-09-19,Educação
3958,Marcos Vinicius Andrade,Consumidor,Centro-Oeste,2023-02-10,Educação
3959,Arthur Lima,Consumidor,Nordeste,2024-12-24,Educação
3960,Vitor Gabriel da Rocha,Consumidor,Sudeste,2024-07-26,Educação
3961,Maya Rios,Consumidor,Sul,2024-08-07,Tecnologia
3962,Liz Sales,Consumidor,Norte,2025-01-31,Saúde
3963,Arthur Jesus,Consumidor,Norte,2025-04-24,Varejo
3964,Ana Cecília da Rosa,Consumidor,Nordeste,2023-06-14,Serviços
3965,Liz Pereira,Consumidor,Sudeste,2023-04-10,Varejo
3966,Levi Rodrigues,Pequena Empresa,Centro-Oeste,2024-02-01,Serviços
3967,Dra. Antonella Macedo,Consumidor,Sudeste,2022-03-18,Serviços
3968,Sra. Camila Fogaça,Consumidor,Norte,2024-06-08,Varejo
3969,Beatriz da Cruz,Consumidor,Nordeste,2021-11-26,Tecnologia
3970,Sr. Luiz Otávio Macedo,Consumidor,Sul,2025-03-03,Educação
3971,Brenda Nunes,Corporativo,Sudeste,2022-03-25,Tecnologia
3972,Davi Miguel Ribeiro,Consumidor,Norte,2021-05-31,Educação
3973,Pietra Barbosa,Consumidor,Centro-Oeste,2025-03-10,Saúde
3974,Heloisa Peixoto,Pequena Empresa,Nordeste,2025-03-31,Serviços
3975,Yasmin Leão,Consumidor,Sul,2022-08-28,Varejo
3976,Fernanda Sales,Corporativo,Sudeste,2024-08-12,Saúde
3977,Dr. Daniel Lima,Consumidor,Centro-Oeste,2023-02-28,Educação
3978,Olívia Ramos,Consumidor,Sul,2025-10-16,Tecnologia
3979,Ryan Brito,Consumidor,Norte,2024-07-03,Varejo
3980,Srta. Mirella Rocha,Consumidor,Norte,2023-11-05,Serviços
3981,Luiz Gustavo Ramos,Pequena Empresa,Centro-Oeste,2024-05-05,Saúde
3982,Gael Henrique Machado,Pequena Empresa,Norte,2026-03-14,Serviços
3983,Sr. Thomas Cirino,Consumidor,Nordeste,2022-10-13,Educação
3984,Natália da Cruz,Consumidor,Centro-Oeste,2021-11-12,Serviços
3985,Dr. João da Luz,Pequena Empresa,Norte,2023-06-02,Tecnologia
3986,Srta. Mirella Viana,Corporativo,Sudeste,2021-06-09,Saúde
3987,Enrico Peixoto,Consumidor,Norte,2025-06-14,Saúde
3988,Ravy Siqueira,Consumidor,Nordeste,2023-09-28,Tecnologia
3989,Yago Ferreira,Consumidor,Sul,2025-11-15,Serviços
3990,Bella da Luz,Corporativo,Sul,2022-03-03,Tecnologia
3991,Pedro Lucas Carvalho,Consumidor,Norte,2024-08-03,Varejo
3992,Sra. Stella da Cruz,Consumidor,Sul,2026-01-01,Tecnologia
3993,Sr. Benjamin Sampaio,Pequena Empresa,Norte,2025-10-08,Serviços
3994,Maya Silveira,Consumidor,Nordeste,2024-01-28,Tecnologia
3995,Cecilia Alves,Consumidor,Sul,2025-07-07,Educação
3996,João Pedro Montenegro,Consumidor,Sudeste,2025-12-19,Tecnologia
3997,Pedro Lucas Sá,Consumidor,Norte,2023-09-24,Tecnologia
3998,Maria Rezende,Consumidor,Sul,2023-07-10,Serviços
3999,Apollo da Conceição,Consumidor,Nordeste,2023-01-26,Varejo
4000,Alice da Cruz,Consumidor,Nordeste,2024-11-05,Varejo
4001,Srta. Juliana Oliveira,Consumidor,Sudeste,2022-03-14,Serviços
4002,Sr. Antony Nunes,Pequena Empresa,Nordeste,2024-02-15,Serviços
4003,Sr. Luiz Fernando Nascimento,Pequena Empresa,Nordeste,2021-04-05,Serviços
4004,Sr. Benício Aparecida,Consumidor,Sul,2023-01-05,Educação
4005,Marcos Vinicius Novais,Consumidor,Norte,2022-12-17,Saúde
4006,Sra. Allana Cirino,Consumidor,Centro-Oeste,2025-07-19,Tecnologia
4007,Srta. Mariah da Luz,Consumidor,Nordeste,2025-03-17,Serviços
4008,Maria Vitória Monteiro,Consumidor,Nordeste,2025-11-05,Serviços
4009,Gael Henrique da Luz,Pequena Empresa,Centro-Oeste,2022-07-22,Serviços
4010,Isabel da Rocha,Consumidor,Nordeste,2025-10-11,Varejo
4011,Maria Julia Carvalho,Consumidor,Sul,2022-03-17,Serviços
4012,Fernando Dias,Consumidor,Sul,2026-01-12,Tecnologia
4013,Felipe Vargas,Pequena Empresa,Centro-Oeste,2022-08-04,Serviços
4014,Jade Leão,Consumidor,Nordeste,2024-05-29,Tecnologia
4015,Anna Liz Sousa,Pequena Empresa,Nordeste,2021-11-24,Educação
4016,Marcela Farias,Consumidor,Norte,2024-04-22,Saúde
4017,Carolina Carvalho,Corporativo,Nordeste,2021-04-23,Varejo
4018,Maria Sophia Pinto,Corporativo,Sul,2023-06-15,Tecnologia
4019,Dra. Yasmin Ribeiro,Consumidor,Sudeste,2024-10-12,Educação
4020,Noah Almeida,Consumidor,Sudeste,2021-09-21,Saúde
4021,Rael Pacheco,Consumidor,Sudeste,2025-06-15,Saúde
4022,Murilo Câmara,Consumidor,Sudeste,2024-01-14,Saúde
4023,Bruna Casa Grande,Pequena Empresa,Nordeste,2021-06-28,Tecnologia
4024,Agatha Correia,Pequena Empresa,Nordeste,2026-01-12,Educação
4025,Srta. Stephany Câmara,Pequena Empresa,Norte,2023-02-19,Serviços
4026,Dra. Marina Vasconcelos,Pequena Empresa,Nordeste,2021-04-06,Educação
4027,Liz da Costa,Consumidor,Sudeste,2025-04-15,Educação
4028,Srta. Joana Jesus,Consumidor,Centro-Oeste,2023-07-16,Educação
4029,Dr. Ravi Albuquerque,Pequena Empresa,Centro-Oeste,2023-07-13,Tecnologia
4030,Benjamim Pimenta,Consumidor,Sul,2025-08-06,Tecnologia
4031,Maya Duarte,Pequena Empresa,Sul,2021-07-08,Tecnologia
4032,Dr. Bento Novaes,Consumidor,Nordeste,2025-02-12,Educação
4033,Helena Mendes,Consumidor,Centro-Oeste,2024-12-01,Tecnologia
4034,Benicio Siqueira,Corporativo,Sudeste,2021-07-13,Saúde
4035,Maria Flor Silva,Consumidor,Sudeste,2023-09-14,Tecnologia
4036,Samuel Rezende,Corporativo,Sudeste,2021-04-16,Varejo
4037,Sarah Fonseca,Corporativo,Nordeste,2021-04-21,Tecnologia
4038,Antony Novais,Pequena Empresa,Nordeste,2023-03-03,Tecnologia
4039,Ágatha Silveira,Pequena Empresa,Norte,2024-09-17,Tecnologia
4040,Rael Silva,Consumidor,Sudeste,2024-01-05,Tecnologia
4041,Lucas Gabriel Cirino,Corporativo,Sudeste,2025-08-26,Varejo
4042,Sra. Rafaela Rezende,Consumidor,Nordeste,2024-12-08,Serviços
4043,Enzo Siqueira,Consumidor,Nordeste,2024-10-31,Tecnologia
4044,Pedro Henrique Pastor,Pequena Empresa,Norte,2025-11-15,Saúde
4045,Srta. Eloah Aparecida,Consumidor,Norte,2025-05-30,Varejo
4046,Maria Luiza Marques,Consumidor,Sul,2022-12-06,Serviços
4047,Caleb Casa Grande,Consumidor,Centro-Oeste,2026-01-21,Tecnologia
4048,José Albuquerque,Consumidor,Sudeste,2025-01-02,Serviços
4049,Ágatha Sales,Corporativo,Sudeste,2024-02-29,Saúde
4050,Sra. Heloisa Guerra,Consumidor,Norte,2023-12-11,Varejo
4051,Otto da Luz,Corporativo,Norte,2022-11-04,Varejo
4052,Vitória Correia,Pequena Empresa,Sul,2022-05-30,Serviços
4053,Srta. Kamilly Gonçalves,Pequena Empresa,Centro-Oeste,2021-12-30,Tecnologia
4054,José Pedro Dias,Consumidor,Sul,2021-04-04,Educação
4055,Davi Luiz Albuquerque,Pequena Empresa,Centro-Oeste,2023-07-19,Varejo
4056,Maria Cecília Albuquerque,Consumidor,Sudeste,2025-03-06,Educação
4057,Dr. Luiz Miguel Brito,Pequena Empresa,Sul,2023-04-07,Varejo
4058,Letícia Alves,Consumidor,Norte,2025-10-18,Tecnologia
4059,Levi Garcia,Corporativo,Sul,2022-02-23,Tecnologia
4060,Henry Gabriel Fernandes,Corporativo,Sul,2021-12-02,Varejo
4061,Clarice Camargo,Consumidor,Sudeste,2024-05-14,Serviços
4062,Mariah Castro,Consumidor,Norte,2026-02-11,Tecnologia
4063,Sara Vargas,Pequena Empresa,Norte,2021-11-01,Tecnologia
4064,Sra. Maria Liz Ramos,Consumidor,Nordeste,2024-08-30,Saúde
4065,Pedro Miguel Sampaio,Corporativo,Nordeste,2025-12-25,Tecnologia
4066,Alana Azevedo,Consumidor,Nordeste,2026-03-16,Saúde
4067,Ana Luiza Pinto,Consumidor,Sudeste,2025-12-11,Tecnologia
4068,Maria Luiza Garcia,Corporativo,Sul,2025-06-19,Tecnologia
4069,Lunna Silva,Pequena Empresa,Norte,2021-03-21,Serviços
4070,Dr. Diego Garcia,Pequena Empresa,Norte,2021-04-05,Serviços
4071,Júlia Casa Grande,Consumidor,Sul,2024-04-29,Tecnologia
4072,Benjamin da Paz,Pequena Empresa,Norte,2021-12-13,Varejo
4073,Danilo Moura,Consumidor,Sul,2024-11-24,Varejo
4074,Caleb da Paz,Pequena Empresa,Sudeste,2021-03-18,Tecnologia
4075,Natália Silva,Pequena Empresa,Sudeste,2025-09-23,Varejo
4076,Sr. Miguel Guerra,Consumidor,Sudeste,2021-12-10,Tecnologia
4077,Alice Vasconcelos,Consumidor,Sul,2026-01-30,Serviços
4078,Asafe Marques,Consumidor,Sul,2023-05-26,Educação
4079,Yuri da Mata,Pequena Empresa,Centro-Oeste,2021-10-16,Saúde
4080,Enzo Gabriel Pereira,Consumidor,Norte,2024-10-16,Varejo
4081,Pedro Miguel Rocha,Pequena Empresa,Norte,2022-06-12,Varejo
4082,Davi Lucca Silva,Consumidor,Centro-Oeste,2023-05-12,Serviços
4083,Vitor Hugo Aparecida,Pequena Empresa,Centro-Oeste,2025-01-09,Varejo
4084,Hellena Vasconcelos,Pequena Empresa,Sudeste,2024-01-30,Tecnologia
4085,Srta. Joana Abreu,Consumidor,Centro-Oeste,2021-12-18,Tecnologia
4086,Alexia Carvalho,Consumidor,Sul,2025-12-19,Educação
4087,Sra. Evelyn Gomes,Consumidor,Nordeste,2024-12-09,Educação
4088,Yan Andrade,Pequena Empresa,Sul,2021-05-13,Educação
4089,Vinicius Vasconcelos,Pequena Empresa,Centro-Oeste,2023-01-30,Tecnologia
4090,Eduardo Oliveira,Consumidor,Norte,2023-05-04,Educação
4091,Maria Fernanda Araújo,Pequena Empresa,Sul,2021-12-28,Educação
4092,Isabella Peixoto,Consumidor,Norte,2022-10-14,Tecnologia
4093,Julia da Paz,Consumidor,Sul,2021-11-12,Serviços
4094,Sr. Luiz Felipe da Cruz,Corporativo,Norte,2021-07-13,Varejo
4095,Maria Laura Cardoso,Consumidor,Sul,2021-07-07,Saúde
4096,Dr. Marcelo Jesus,Consumidor,Norte,2023-08-18,Tecnologia
4097,Camila Barros,Consumidor,Nordeste,2022-07-10,Tecnologia
4098,Marcelo Casa Grande,Consumidor,Sudeste,2021-06-17,Saúde
4099,Eduarda da Rocha,Consumidor,Sul,2025-11-14,Saúde
4100,Marcelo Almeida,Consumidor,Nordeste,2025-10-03,Educação
4101,Dr. Raul Monteiro,Pequena Empresa,Sudeste,2023-06-19,Saúde
4102,Gustavo Alves,Consumidor,Sul,2023-01-18,Varejo
4103,Dra. Kamilly Vieira,Consumidor,Nordeste,2022-08-05,Varejo
4104,Dr. Apollo Pastor,Consumidor,Nordeste,2025-04-21,Varejo
4105,Marina Novais,Consumidor,Nordeste,2021-04-21,Varejo
4106,Cecília Farias,Pequena Empresa,Centro-Oeste,2021-05-11,Varejo
4107,Theodoro Ribeiro,Corporativo,Norte,2025-06-23,Educação
4108,Ana Cecília Ferreira,Consumidor,Sudeste,2025-02-10,Tecnologia
4109,Srta. Mirella Leão,Corporativo,Norte,2024-08-01,Saúde
4110,Alícia Montenegro,Consumidor,Norte,2023-04-28,Tecnologia
4111,Dr. Matteo Macedo,Consumidor,Norte,2022-05-16,Saúde
4112,Cecilia da Rosa,Consumidor,Nordeste,2025-04-08,Educação
4113,João Guilherme Campos,Consumidor,Norte,2023-10-02,Educação
4114,Kevin Duarte,Consumidor,Centro-Oeste,2023-01-05,Serviços
4115,Gustavo Henrique Casa Grande,Pequena Empresa,Sul,2023-01-19,Serviços
4116,Sr. Matteo Abreu,Consumidor,Nordeste,2021-10-18,Educação
4117,Pedro Miguel Moreira,Corporativo,Sudeste,2025-04-08,Educação
4118,Heitor Vargas,Consumidor,Sul,2023-02-24,Saúde
4119,Ana Sophia Gonçalves,Consumidor,Sul,2021-04-17,Educação
4120,Stella Câmara,Pequena Empresa,Sul,2022-10-20,Tecnologia
4121,Henrique Andrade,Consumidor,Norte,2022-02-10,Saúde
4122,Rafael Gomes,Consumidor,Norte,2022-10-22,Educação
4123,Léo Porto,Pequena Empresa,Nordeste,2026-01-10,Saúde
4124,Joaquim Machado,Corporativo,Norte,2021-05-09,Saúde
4125,Brayan Pereira,Pequena Empresa,Norte,2021-04-15,Varejo
4126,Enrico Teixeira,Pequena Empresa,Norte,2024-04-22,Serviços
4127,Benicio Souza,Pequena Empresa,Nordeste,2025-12-26,Saúde
4128,Maria Teixeira,Corporativo,Nordeste,2023-10-17,Saúde
4129,Srta. Ísis Barros,Consumidor,Centro-Oeste,2024-08-15,Varejo
4130,João Miguel Aparecida,Consumidor,Centro-Oeste,2021-04-21,Educação
4131,Luiz Fernando Vargas,Consumidor,Centro-Oeste,2024-05-11,Saúde
4132,Emanuella da Rosa,Consumidor,Centro-Oeste,2025-01-03,Varejo
4133,Dr. Ravi da Conceição,Pequena Empresa,Sul,2023-05-28,Tecnologia
4134,Sophia Fonseca,Pequena Empresa,Sul,2022-02-23,Varejo
4135,Maria Alice Pereira,Consumidor,Centro-Oeste,2023-02-20,Serviços
4136,Luiz Gustavo Nogueira,Consumidor,Centro-Oeste,2025-01-01,Serviços
4137,Dr. Caio Mendes,Pequena Empresa,Sudeste,2021-04-13,Educação
4138,Sr. Alexandre Ferreira,Consumidor,Sul,2021-12-12,Educação
4139,Melina Moreira,Pequena Empresa,Sudeste,2023-08-09,Serviços
4140,Aurora Melo,Consumidor,Sudeste,2024-12-19,Serviços
4141,Eloá Gonçalves,Consumidor,Norte,2024-07-22,Saúde
4142,Dra. Vitória Albuquerque,Consumidor,Nordeste,2023-08-19,Serviços
4143,Sr. Valentim da Conceição,Consumidor,Sul,2026-01-07,Educação
4144,Dante da Cruz,Pequena Empresa,Centro-Oeste,2025-10-17,Serviços
4145,Dr. Vinicius Lima,Corporativo,Centro-Oeste,2022-11-04,Educação
4146,Arthur Miguel Porto,Pequena Empresa,Nordeste,2021-08-13,Tecnologia
4147,João Felipe Moura,Consumidor,Sul,2022-09-11,Serviços
4148,Theodoro Caldeira,Consumidor,Centro-Oeste,2025-04-28,Educação
4149,Dr. Augusto Dias,Pequena Empresa,Centro-Oeste,2023-05-05,Varejo
4150,Luara Barbosa,Pequena Empresa,Norte,2025-07-06,Saúde
4151,Sofia Caldeira,Consumidor,Sudeste,2022-06-08,Educação
4152,Camila Monteiro,Consumidor,Centro-Oeste,2023-03-04,Serviços
4153,Catarina Mendes,Pequena Empresa,Sul,2025-05-20,Serviços
4154,Juliana Câmara,Consumidor,Nordeste,2021-11-11,Tecnologia
4155,Gael Henrique Cirino,Consumidor,Norte,2025-04-01,Varejo
4156,Sarah Rezende,Consumidor,Sul,2023-10-28,Educação
4157,Miguel Pastor,Consumidor,Norte,2022-06-08,Varejo
4158,Carlos Eduardo Leão,Corporativo,Sudeste,2025-10-31,Tecnologia
4159,Daniela Vieira,Corporativo,Centro-Oeste,2022-12-08,Saúde
